2020-10-13 08:40:51,"b""RT @IamMukesh90: #JusticeForSSR\nNo Sushant, No Bollywood !!\nI'm boycotting Bollywood !!\n\n#BoycottBollywood\n\n#\xe0\xa4\xac\xe0\xa5\x89\xe0\xa4\xaf\xe0\xa4\x95\xe0\xa5\x89\xe0\xa4\x9f_\xe0\xa4\xac\xe0\xa5\x89\xe0\xa4\xb2\xe0\xa5\x80\xe0\xa4\xb5\xe0\xa5\x81\xe0\xa4\xa1_\xe0\xa4\x87\xe0\xa4\x82\xe0\xa4\xa1\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80\n\n#Bol\xe2\x80\xa6"""
2020-10-13 08:40:49,"b""RT @IamMukesh90: #JusticeForSSR\nNo Sushant, No Bollywood !!\nI'm boycotting Bollywood !!\n\n#BoycottBollywood\n\n#\xe0\xa4\xac\xe0\xa5\x89\xe0\xa4\xaf\xe0\xa4\x95\xe0\xa5\x89\xe0\xa4\x9f_\xe0\xa4\xac\xe0\xa5\x89\xe0\xa4\xb2\xe0\xa5\x80\xe0\xa4\xb5\xe0\xa5\x81\xe0\xa4\xa1_\xe0\xa4\x87\xe0\xa4\x82\xe0\xa4\xa1\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80\n\n#Bol\xe2\x80\xa6"""
2020-10-13 08:40:44,b'RT @LoveIndianNavy: #BollywoodScaredOfArnab \n#BollywoodDirt \n\n#JusticeForSSR \n\nThese can not be our ideal for sure.\nRetweet if you are agre\xe2\x80\xa6'
2020-10-13 08:40:35,b'@Aaaaaaastha This is such a great thing ! So proud of everyone who is supporting and fighting for this ! Keep Roari\xe2\x80\xa6 https://t.co/qxYr4jkYI6'
2020-10-13 08:40:15,"b""RT @Aansh_0001: Total boycott of bollywood is necessary ..they can't force us to go n watch movies and theater or on ott..\n\nThey can bride\xe2\x80\xa6"""
2020-10-13 08:39:34,b'RT @ajit1974: @ArnabRepubIic Boycott Bollywood forever\n#JusticeForSushantSinghRajput \n#JusticeForSSR'
2020-10-13 08:39:25,b'@ArnabRepubIic Boycott Bollywood forever\n#JusticeForSushantSinghRajput \n#JusticeForSSR'
2020-10-13 08:39:01,"b'RT @SaanyaChopraDua: Khiladi Kumar wife, self proclaimed funny lady (NOT) again speaks in support of #RheaChakraborty saying it\xe2\x80\x99s terrible\xe2\x80\xa6'"
2020-10-13 08:38:23,b'RT @raashiullal: @iAmSaffronTiger More than @OfficeofVa I logged in for you today! Thank you for being there #JusticeForSSR https://t.co/XO\xe2\x80\xa6'
2020-10-13 08:38:08,b'@shwetasinghkirt Please accept @shwetasinghkirt that nobody except the family and ordinary Indian citizens are actu\xe2\x80\xa6 https://t.co/fvoxUBjE7U'
2020-10-13 08:38:02,b'RT @kohlisanjeev: #MannKiBaat4SSR - Toll free no. -1800117800 -record ur msg &amp; same time tag @narendramodi  @PMOIndia on all SM platform.\nA\xe2\x80\xa6'
2020-10-13 08:37:59,"b""RT @IamMukesh90: #JusticeForSSR\nNo Sushant, No Bollywood !!\nI'm boycotting Bollywood !!\n\n#BoycottBollywood\n\n#\xe0\xa4\xac\xe0\xa5\x89\xe0\xa4\xaf\xe0\xa4\x95\xe0\xa5\x89\xe0\xa4\x9f_\xe0\xa4\xac\xe0\xa5\x89\xe0\xa4\xb2\xe0\xa5\x80\xe0\xa4\xb5\xe0\xa5\x81\xe0\xa4\xa1_\xe0\xa4\x87\xe0\xa4\x82\xe0\xa4\xa1\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80\n\n#Bol\xe2\x80\xa6"""
2020-10-13 08:37:29,b'Anyone please tell me what happened to #JusticeForSSR ?'
2020-10-13 08:37:04,b'RT @pradip103: Friends\nI have been summoned by Mumbai Police for fighting for #JusticeForSSR. I will follow the law and appear as per summo\xe2\x80\xa6'
2020-10-13 08:36:36,"b'I was boycott Bigboss ,Kapil Sharma show nd KBC nd u all?#JusticeForSSR'"
2020-10-13 08:36:35,"b'RT @ReachAvishek: #BiharRaiseVoice4SSR Hey guys i request you to tag, tweet, retweet as much as u can.. We must not stop until we get justi\xe2\x80\xa6'"
2020-10-13 08:36:17,"b'RT @Harshi68376665: ""One day Bollywood will be collapsed"" _ @itsSSR\n\nSo be ready for this #Bollywood\n\nNow wait &amp; Watch !!!!\n\n#BoycottBollyw\xe2\x80\xa6'"
2020-10-13 08:36:06,b'RT @gbhatt1999: Guys please raise voice for Sushant and Disha. #JusticeForSSR #JusticeForDisha #BiharRaiseVoice4SSR #CBIFile302InSSRCase ht\xe2\x80\xa6'
2020-10-13 08:35:45,b'Guys please raise voice for Sushant and Disha. #JusticeForSSR #JusticeForDisha #BiharRaiseVoice4SSR\xe2\x80\xa6 https://t.co/vQVFzL7y9v'
2020-10-13 08:35:09,b'RT @LoveIndianNavy: #BollywoodScaredOfArnab \n#BollywoodDirt \n\n#JusticeForSSR \n\nThese can not be our ideal for sure.\nRetweet if you are agre\xe2\x80\xa6'
2020-10-13 08:35:01,b'@Miss_duttaa @ADevganoffice @arnabofficial9 Yeah you are are correct then. I reported it already ! Thanks for your\xe2\x80\xa6 https://t.co/UgpSwz08ia'
2020-10-13 08:34:38,b'RT @RenukaJain6: Shame on you @ajaydevgn @akshaykumar \n\nInstead of supporting #JusticeForSSR you got together against #ArnabGoswamy \n\nSold\xe2\x80\xa6'
2020-10-13 08:34:30,b'RT @Raj_Chaudharyy: @changu311 @narendramodi @nilotpalm3 @NrisukJ @Roopadewan_ @Thegandharv25 @geetikamotwani @Rbb15885 @gautamkar28 @Nancy\xe2\x80\xa6'
2020-10-13 08:34:26,b'We are United and we want #JusticeForSSR \n#JusticeForSSR \n#BiharRaiseVoice4SSR \n#SushantWasMurdered\xe2\x80\xa6 https://t.co/lJSnSuuLp3'
2020-10-13 08:34:04,"b""RT @IamMukesh90: #JusticeForSSR\nNo Sushant, No Bollywood !!\nI'm boycotting Bollywood !!\n\n#BoycottBollywood\n\n#\xe0\xa4\xac\xe0\xa5\x89\xe0\xa4\xaf\xe0\xa4\x95\xe0\xa5\x89\xe0\xa4\x9f_\xe0\xa4\xac\xe0\xa5\x89\xe0\xa4\xb2\xe0\xa5\x80\xe0\xa4\xb5\xe0\xa5\x81\xe0\xa4\xa1_\xe0\xa4\x87\xe0\xa4\x82\xe0\xa4\xa1\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80\n\n#Bol\xe2\x80\xa6"""
2020-10-13 08:32:55,b'RT @LoveIndianNavy: #BollywoodScaredOfArnab \n#BollywoodDirt \n\n#JusticeForSSR \n\nThese can not be our ideal for sure.\nRetweet if you are agre\xe2\x80\xa6'
2020-10-13 08:32:38,"b'RT @QueenAnpas: Every morning I open my phone expecting some news , all I see is people asking for justice for lives lost ! Where are we he\xe2\x80\xa6'"
2020-10-13 08:32:36,"b""RT @IamMukesh90: #JusticeForSSR\nNo Sushant, No Bollywood !!\nI'm boycotting Bollywood !!\n\n#BoycottBollywood\n\n#\xe0\xa4\xac\xe0\xa5\x89\xe0\xa4\xaf\xe0\xa4\x95\xe0\xa5\x89\xe0\xa4\x9f_\xe0\xa4\xac\xe0\xa5\x89\xe0\xa4\xb2\xe0\xa5\x80\xe0\xa4\xb5\xe0\xa5\x81\xe0\xa4\xa1_\xe0\xa4\x87\xe0\xa4\x82\xe0\xa4\xa1\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80\n\n#Bol\xe2\x80\xa6"""
2020-10-13 08:32:32,"b""RT @IamMukesh90: #JusticeForSSR\nNo Sushant, No Bollywood !!\nI'm boycotting Bollywood !!\n\n#BoycottBollywood\n\n#\xe0\xa4\xac\xe0\xa5\x89\xe0\xa4\xaf\xe0\xa4\x95\xe0\xa5\x89\xe0\xa4\x9f_\xe0\xa4\xac\xe0\xa5\x89\xe0\xa4\xb2\xe0\xa5\x80\xe0\xa4\xb5\xe0\xa5\x81\xe0\xa4\xa1_\xe0\xa4\x87\xe0\xa4\x82\xe0\xa4\xa1\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80\n\n#Bol\xe2\x80\xa6"""
2020-10-13 08:32:03,b'RT @kohlisanjeev: #MannKiBaat4SSR - Toll free no. -1800117800 -record ur msg &amp; same time tag @narendramodi  @PMOIndia on all SM platform.\nA\xe2\x80\xa6'
2020-10-13 08:29:50,b'RT @love60523830: CBI must answered us about ur investigation. What is happening? They came for second round but still quite .@nilotpalm3 @\xe2\x80\xa6'
2020-10-13 08:29:32,b'RT @LoveIndianNavy: #BollywoodScaredOfArnab \n#BollywoodDirt \n\n#JusticeForSSR \n\nThese can not be our ideal for sure.\nRetweet if you are agre\xe2\x80\xa6'
